1,0.21333
2,0.21333
3,0.093333
4,0.08
5,0.026667
6,0.053333
7,0.013333
8,0.093333
9,0.013333
10,0.026667
11,0
12,0.013333
13,0.013333
14,0.04
15,0.013333
16,0.04
17,0
18,0.013333
19,0.013333
20,0.026667
