1,0.092896
2,0.48634
3,0.0054645
4,0.2459
5,0
6,0.032787
7,0
8,0.065574
9,0.0054645
10,0.010929
11,0
12,0.0054645
13,0
14,0.016393
15,0
16,0.021858
17,0
18,0
19,0
20,0.010929
