1,0.46597
2,0.23037
3,0.026178
4,0.057592
5,0.0052356
6,0.026178
7,0.0052356
8,0.026178
9,0
10,0.026178
11,0.026178
12,0.020942
13,0
14,0.0052356
15,0
16,0.020942
17,0
18,0.031414
19,0
20,0.026178
