1,0.073446
2,0.55367
3,0.0056497
4,0.23729
5,0.0056497
6,0.056497
7,0
8,0.028249
9,0
10,0
11,0
12,0.016949
13,0
14,0
15,0
16,0.016949
17,0
18,0
19,0
20,0.0056497
