1,0.065041
2,0.27642
3,0
4,0.31707
5,0
6,0.02439
7,0
8,0.056911
9,0
10,0.04878
11,0
12,0.081301
13,0
14,0.0081301
15,0
16,0.02439
17,0
18,0
19,0
20,0.097561
