1,0
2,0.078947
3,0.052632
4,0.15789
5,0
6,0.052632
7,0.026316
8,0.13158
9,0.15789
10,0
11,0.026316
12,0.21053
13,0
14,0.078947
15,0
16,0
17,0
18,0.026316
19,0
20,0
