1,0.098361
2,0.14754
3,0
4,0.19672
5,0
6,0.032787
7,0
8,0.11475
9,0
10,0.081967
11,0.016393
12,0.065574
13,0
14,0.032787
15,0
16,0.11475
17,0
18,0.032787
19,0.016393
20,0.04918
