1,0.092391
2,0.5163
3,0
4,0.17391
5,0
6,0.038043
7,0
8,0.038043
9,0
10,0.021739
11,0
12,0.038043
13,0
14,0
15,0
16,0.038043
17,0
18,0.027174
19,0
20,0.016304
