1,0.049383
2,0.074074
3,0
4,0.34568
5,0
6,0.012346
7,0
8,0.17284
9,0
10,0.049383
11,0
12,0.049383
13,0
14,0.024691
15,0
16,0.11111
17,0
18,0.024691
19,0
20,0.08642
