1,0.098485
2,0.35606
3,0
4,0.21212
5,0
6,0.075758
7,0
8,0.075758
9,0
10,0.015152
11,0
12,0.060606
13,0
14,0.015152
15,0
16,0.068182
17,0
18,0.0075758
19,0
20,0.015152
