1,0.091463
2,0.43293
3,0.0060976
4,0.13415
5,0
6,0.079268
7,0
8,0.091463
9,0
10,0.012195
11,0
12,0.060976
13,0
14,0.0060976
15,0
16,0.04878
17,0
18,0.018293
19,0
20,0.018293
