1,0.05
2,0.25
3,0
4,0.15
5,0.15
6,0.05
7,0.05
8,0.1
9,0
10,0.05
11,0.05
12,0
13,0
14,0
15,0
16,0
17,0
18,0.05
19,0.05
20,0
