0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.44445,0.00375,0.00099998,100,4.8307e-07,4.8307e-07,1000
0.55555,0.00375,0.00099998,100,5.4128e-07,5.4128e-07,1000
0.66666,0.00375,0.00099998,100,5.9449e-07,5.9449e-07,1000
0.77777,0.00375,0.00099998,100,6.4406e-07,6.4406e-07,1000
0.88888,0.00375,0.00099998,100,6.9084e-07,6.9084e-07,1000
0.99999,0.00375,0.00099998,100,7.3543e-07,7.3543e-07,1000
