0,0,0
0.002004,0.0035543,0.0049457
0.004008,0.0071183,0.0099249
0.006012,0.010697,0.014864
0.008016,0.01427,0.019699
0.01002,0.017815,0.024377
0.012024,0.021355,0.028977
0.014028,0.024965,0.034229
0.016032,0.028741,0.039837
0.018036,0.032555,0.045412
0.02004,0.035985,0.050549
0.022044,0.039051,0.054981
0.024048,0.042401,0.058787
0.026052,0.046172,0.064021
0.028056,0.050197,0.068693
0.03006,0.053083,0.072809
0.032064,0.055468,0.076819
0.034068,0.05807,0.082387
0.036072,0.061301,0.08673
0.038076,0.065255,0.090347
0.04008,0.069094,0.09439
0.042084,0.072728,0.097543
0.044088,0.075724,0.10308
0.046092,0.079235,0.10804
0.048096,0.083077,0.1126
0.0501,0.086943,0.11688
0.052104,0.090204,0.12094
0.054108,0.093168,0.12705
0.056112,0.096768,0.13313
0.058116,0.099707,0.13858
0.06012,0.10247,0.14312
0.062124,0.10609,0.14674
0.064128,0.10891,0.14965
0.066132,0.11129,0.15222
0.068136,0.11458,0.15638
0.07014,0.11773,0.16203
0.072144,0.11899,0.16714
0.074148,0.12104,0.1718
0.076152,0.12379,0.1762
0.078156,0.12725,0.18038
0.08016,0.13148,0.184
0.082164,0.13645,0.18649
0.084168,0.13885,0.19179
0.086172,0.14119,0.19769
0.088176,0.14333,0.2052
0.09018,0.14626,0.21205
0.092184,0.15034,0.21737
0.094188,0.15361,0.22032
0.096192,0.15773,0.22067
0.098196,0.16213,0.2222
0.1002,0.1623,0.22719
0.1022,0.16424,0.23127
0.10421,0.16903,0.23691
0.10621,0.17172,0.24407
0.10822,0.17379,0.24874
0.11022,0.17782,0.25124
0.11222,0.18001,0.25249
0.11423,0.18083,0.25311
0.11623,0.18314,0.25356
0.11824,0.18724,0.25483
0.12024,0.19253,0.26168
0.12224,0.19521,0.26588
0.12425,0.19686,0.2708
0.12625,0.2004,0.27695
0.12826,0.20279,0.28015
0.13026,0.20466,0.28402
0.13226,0.20467,0.29328
0.13427,0.20429,0.30101
0.13627,0.20572,0.30593
0.13828,0.20856,0.30695
0.14028,0.21222,0.30391
0.14228,0.2131,0.30993
0.14429,0.21048,0.3137
0.14629,0.20939,0.31483
0.1483,0.20994,0.31414
0.1503,0.2121,0.31288
0.1523,0.21591,0.31291
0.15431,0.22138,0.31702
0.15631,0.22824,0.32779
0.15832,0.23584,0.33693
0.16032,0.23953,0.34235
0.16232,0.24041,0.34319
0.16433,0.24323,0.34836
0.16633,0.24543,0.35363
0.16834,0.24856,0.35599
0.17034,0.25037,0.35655
0.17234,0.25445,0.35686
0.17435,0.25875,0.35794
0.17635,0.26064,0.36197
0.17836,0.26327,0.36578
0.18036,0.26632,0.36795
0.18236,0.27131,0.36913
0.18437,0.27433,0.36971
0.18637,0.27424,0.37513
0.18838,0.27247,0.37793
0.19038,0.272,0.38357
0.19238,0.27473,0.3891
0.19439,0.27893,0.39439
0.19639,0.28036,0.39888
0.1984,0.28164,0.40174
0.2004,0.28524,0.4027
0.2024,0.28615,0.40305
0.20441,0.28817,0.40263
0.20641,0.29196,0.4016
0.20842,0.29728,0.40581
0.21042,0.29954,0.40772
0.21242,0.30067,0.40798
0.21443,0.30349,0.41644
0.21643,0.30777,0.42972
0.21844,0.31179,0.44207
0.22044,0.31161,0.44998
0.22244,0.31596,0.45087
0.22445,0.31903,0.44491
0.22645,0.32042,0.43527
0.22846,0.32273,0.43567
0.23046,0.32192,0.4353
0.23246,0.32389,0.4411
0.23447,0.32151,0.44711
0.23647,0.31874,0.45287
0.23848,0.3174,0.45695
0.24048,0.31832,0.45766
0.24248,0.32129,0.45805
0.24449,0.3257,0.46526
0.24649,0.33096,0.46781
0.2485,0.3332,0.47499
0.2505,0.33559,0.47782
0.25251,0.33559,0.47607
0.25451,0.33922,0.47096
0.25651,0.33632,0.46895
0.25852,0.33055,0.47246
0.26052,0.32736,0.47273
0.26253,0.32774,0.47093
0.26453,0.33189,0.47427
0.26653,0.33911,0.48065
0.26854,0.34797,0.48353
0.27054,0.35035,0.48382
0.27255,0.35005,0.48823
0.27455,0.35281,0.49665
0.27655,0.35499,0.50171
0.27856,0.35761,0.50242
0.28056,0.35991,0.50552
0.28257,0.36247,0.51125
0.28457,0.3631,0.5156
0.28657,0.36377,0.52217
0.28858,0.36575,0.52766
0.29058,0.36662,0.53005
0.29259,0.36203,0.52797
0.29459,0.3613,0.52135
0.29659,0.36414,0.51471
0.2986,0.3691,0.5143
