1,0.077,0.00011287
2,0.0218,0.00011287
3,0.0008,0.00011287
4,0.0032,0.00011287
5,0,0.00011287
6,0.0002,0.00011287
7,0,0.00011287
8,0.0018,0.00011287
9,0,0.00011287
10,0,0.00011287
11,0,0.00011287
12,0.0002,0.00011287
13,0,0.00011287
14,0,0.00011287
15,0,0.00011287
16,0.0002,0.00011287
17,0,0.00011287
18,0,0.00011287
19,0,0.00011287
20,0,0.00011287
21,0,0.00011287
22,0,0.00011287
23,0,0.00011287
24,0.0002,0.00011287
25,0,0.00011287
26,0,0.00011287
27,0,0.00011287
28,0,0.00011287
29,0,0.00011287
30,0.0002,0.00011287
31,0,0.00011287
32,0,0.00011287
33,0,0.00011287
34,0,0.00011287
35,0,0.00011287
36,0,0.00011287
37,0,0.00011287
38,0,0.00011287
39,0,0.00011287
40,0.0002,0.00011287
41,0,0.00011287
42,0,0.00011287
43,0,0.00011287
44,0.0002,0.00011287
45,0.0002,0.00011287
46,0,0.00011287
47,0,0.00011287
48,0,0.00011287
49,0,0.00011287
50,0,0.00011287
51,0,0.00011287
52,0,0.00011287
53,0.0002,0.00011287
54,0,0.00011287
55,0,0.00011287
56,0,0.00011287
57,0,0.00011287
58,0,0.00011287
59,0,0.00011287
60,0,0.00011287
61,0,0.00011287
62,0,0.00011287
63,0,0.00011287
64,0,0.00011287
65,0,0.00011287
66,0,0.00011287
67,0,0.00011287
68,0,0.00011287
69,0,0.00011287
70,0,0.00011287
71,0,0.00011287
72,0,0.00011287
73,0,0.00011287
74,0,0.00011287
75,0,0.00011287
76,0,0.00011287
77,0,0.00011287
78,0.0002,0.00011287
79,0,0.00011287
80,0,0.00011287
81,0,0.00011287
82,0,0.00011287
83,0,0.00011287
84,0,0.00011287
85,0,0.00011287
86,0,0.00011287
87,0,0.00011287
88,0,0.00011287
89,0,0.00011287
90,0,0.00011287
91,0,0.00011287
92,0,0.00011287
93,0,0.00011287
94,0,0.00011287
95,0,0.00011287
96,0,0.00011287
97,0,0.00011287
98,0,0.00011287
99,0,0.00011287
100,0,0.00011287
